lat,lon,ord_cnt
37.8467355,127.0377451,2
37.83079417626331,127.09060280239811,4
37.82214873,127.09278107,1
37.82107467945847,127.0443471543611,5
37.7983018,127.080104,3
37.82342445,126.98690182,5
37.83887013060691,127.0682691073644,4
37.82165848902619,127.072398257577,2
37.83237285349058,127.10328978557487,2
37.83328557188537,127.072875373723,3
37.82965232994839,127.0614817456645,1
37.82992701430602,127.0897289782999,1
37.79318075096787,127.1054818543616,2
37.816843,127.04881302,4
37.816177,127.0595374,6
37.8116418,127.0856857,2
37.834565,127.0848936,1
37.8156888,127.0582038,1
37.81408745385055,127.0590792511396,1
37.83033323355478,127.0860089558794,1
37.812351803165676,127.0981900323526,1
37.78947553973899,127.0827112727377,1
37.82324372453335,126.98703664812581,5
37.8480876887898,127.0638805912106,1
37.8256005716698,127.0419526550572,2
37.8216653,127.1012468,1
37.79253435706508,127.0778925589337,2
37.82635903057579,127.09946274440557,1
37.81996983244311,127.0927075281106,1
37.83073691455046,127.07553280867637,1
37.81124299673466,127.0931555493428,1
37.8193836,127.0971054,1
37.8186069,127.0697177,2
37.85675427638932,127.0681247259234,1
37.82105014926918,127.0748844536364,1
37.81661672864955,127.08405925471124,2
37.82355091066278,126.9867158663372,1
37.8119205,127.0888046,1
37.81667624982486,127.08488671264354,1
37.8189819917841,126.9502421072526,1
37.81869131465566,127.0985772302786,1
37.8102573348643,126.97951283780543,1
37.81428674,126.99329039,1
37.8166689,127.0925101,1
37.8291357,127.0854112,1
37.819449,127.092906,1
37.82020377,127.0518682,149
37.82506503,127.09094782,40
37.7996060617142,127.1083219120039,4
37.8451668,127.0664683,16
37.81067757,127.07728282,4
37.82795389710459,127.05606200165363,25
37.8294198,127.0938455,3
37.8174277,127.1033106,1
37.799276953120255,127.10694939421512,11
37.82302314319799,127.09002190823412,3
37.82365691452144,127.10222752973596,3
37.8130833,127.0850395,3
37.8217873,127.0407322,7
37.81206614,127.06864468,12
37.8212682,127.0511425,3
37.81171278806342,127.0964859028312,3
37.81985017307228,127.0895094715708,3
37.8352773,127.0754387,3
37.828684498015555,127.08747081659789,1
37.8113542,127.092866,4
37.82212007,127.04386887,6
37.8041704,127.0933877,10
37.84053055594289,127.1045750048699,1
37.8212043,127.0571953,1
37.82851661581892,127.05443172798759,2
37.84958259568533,127.0835669725911,4
37.82332560693136,127.0884356731589,1
37.8279973,127.0523318,2
37.82431854664713,127.1000743447822,2
37.82459195,127.04053577,1
37.82109920554971,127.0778688301983,1
37.81209550159661,127.06884206889453,3
37.8125499,127.0957363,1
37.8167471,127.0975078,5
37.79504196716329,127.10544976643564,1
37.83278039735804,127.0753024717808,1
37.8127443,127.1002499,3
37.8282037,127.0518701,2
37.837152,127.0699578,1
37.8143522947721,127.05203882119672,3
37.82113345321078,127.0992443566044,3
37.83753503887417,127.08529402148311,1
37.79855977108492,127.108989761009,1
37.78890242,127.08264406,3
37.7961753,127.0863072,2
37.820721437896545,127.0526446343171,1
37.7847188,127.0863552,1
37.82887332454415,127.0975278439587,1
37.83759307573782,127.0852919063977,1
37.8217321,127.09214225,1
37.8357395,127.0711982,1
37.80656323698212,127.0683424428121,1
37.84367011869743,127.06529287016679,1
37.81734601591003,127.0928253127887,2
37.82325991,127.10353005,1
37.81257999841022,127.08985548444662,3
37.82772452137108,127.0757480529489,1
37.83139017483007,127.0689648400553,2
37.8007488,127.0777476,1
37.813673235109,127.0847499636043,1
37.8299469,127.0937766,2
37.81883828478078,127.09637784565649,1
37.83564800608058,127.0693240696383,1
37.79976075,126.9987903,1
37.82467544,127.05009045,1
37.82048050130954,127.0970227321157,1
37.8208852,127.048925,1
37.79453536817163,127.0783389516451,1
37.83252428632146,127.0759814037749,2
37.8231119,127.1009749,10
37.84753413,127.06342191,30
37.7924014,127.0739019,3
37.81768146862013,127.0568738819118,1
37.8337424509136,127.0666883693187,1
37.83717478,127.09389165,30
37.838376671331154,127.09302968949817,3
37.78967771410611,127.079062558123,15
37.83039296284821,127.0683831873858,4
37.8355069,127.0885318,7
37.81814068289905,127.10185640139575,3
37.81570512,127.09714197,11
37.8132081,127.1006485,3
37.83347582109629,127.071223208465,2
37.79784813529329,127.0797105342123,1
37.7913943,127.0786072,11
37.79018678944146,127.0802659601935,3
37.81302127506899,127.0865905325503,1
37.8151111,127.1011168,2
37.8363242,127.0849165,1
37.8305431,127.0940417,6
37.80205493600752,127.0776137852737,2
37.81189798327845,127.097891889308,2
37.84738690582658,127.0679597804344,6
37.8150543,127.0961348,12
37.8367724,127.0647529,7
37.7964015,127.07975522,5
37.82063013574567,127.0919968321969,12
37.8387986,127.0678359,1
37.8130018,127.0998823,3
37.81369137829253,127.0861918168365,1
37.8218304,127.0896439,4
37.79647946405289,127.1066714174146,5
37.83500146923165,127.07145362156302,4
37.83772974,127.06456098,4
37.81946762386793,127.10191692858608,3
37.8281623,127.0771468,2
37.7941166411949,127.080055866185,1
37.8478153,127.0674231,4
37.82833704377853,127.0785004558603,6
37.82839733,127.05533987,8
37.82351243523935,127.04606260942217,4
37.79738492187669,127.0774354938818,2
37.797501537492046,127.10721800172024,1
37.81151675189466,127.0915038330275,5
37.8202806,127.0965171,2
37.81763305985707,127.1012092603343,2
37.83167494,127.06756088,2
37.8309774,127.1014668,1
37.7969333,127.105042,1
37.80434552200082,127.0907040723986,1
37.82211399766565,127.09220976556055,3
37.8026047,127.1034155,2
37.82173167,127.06811667,1
37.8200229,127.0880931,1
37.8206160020861,127.09018568274502,1
37.8484638,127.0675002,9
37.80198941587299,127.0761896654152,8
37.83594539206722,127.0893633575096,1
37.7914284,127.078273,1
37.81589837581495,127.100069664138,1
37.7895305,127.0786418,2
37.80195690898521,127.0812125011994,3
37.832443484893226,127.09011895426919,2
37.8375035868626,127.0833526078127,3
37.7876231,126.98870824,1
37.8244974,127.0909967,1
37.82968612743665,127.08988349449277,2
37.8363883,127.0746547,1
37.81309812362643,127.10120147130851,2
37.8192269,127.0481126,1
37.825545,127.0412643,2
37.7886917,127.0785179,3
37.82653552680484,127.09977022178151,1
37.8232666,127.0541493,3
37.83635591145619,127.0866383124721,2
37.8133457,127.0897468,3
37.8446625,127.0468505,1
37.8212736,127.0731445,1
37.83131592652036,127.0840904182702,1
37.8117616,127.1000825,2
37.81618467735646,127.08654057560375,1
37.8201793,127.0529378,1
37.811354,127.0908443,1
37.7926995,127.0779663,1
37.8305274,127.0914656,1
37.812352,127.0711588,1
37.7963367,127.1045421,1
37.8240695,127.1028008,1
37.8445410541792,127.06388890345198,3
37.79822770956094,127.07707242009,1
37.8186858,127.0976354,8
37.79406708,127.00473437,1
37.81572279923649,127.0954443340698,1
37.81942665581987,127.047948688537,18
37.81451521549271,127.0839032606342,2
37.8144709,127.0831894,3
37.8124893,127.0913612,3
37.81192781,127.09864194,22
37.8119782113607,127.0999045802199,13
37.7993739,127.10878026,16
37.81198327,127.0939757,8
37.78432744600229,126.9841894358817,1
37.79890164,127.10378073,8
37.8115721,127.0903994,5
37.83468201237114,127.08325816449224,9
37.8114055,127.0939163,11
37.8243904,127.0404816,1
37.81431768411526,127.0422305842109,2
37.8192185,127.0903939,8
37.81582895744503,127.0935556194339,1
37.81612107745559,127.0932850927276,1
37.81466461630297,127.053274809614,2
37.79318586688821,127.1056005133367,2
37.81111150486103,127.0923194410434,8
37.85783803,127.0384239,7
37.82179941111634,127.07361741759144,2
37.83728506695502,127.08371254610023,1
37.81929539,127.09734702,1
37.810492,127.0871567,2
37.819899961397,127.08945062376277,2
37.82650221720766,127.099031096984,1
37.81596841279811,127.094132253683,1
37.81984065620056,127.09755255388228,2
37.80363208951435,127.1059008297052,1
37.8371220053267,127.0700677238722,5
37.82166841715979,127.074357627158,2
37.79448686845424,127.0783706435165,1
37.81598284,127.09589207,5
37.8257077,127.0873794,1
37.8361110141767,127.0834031474425,1
37.7953899,127.0813197,1
37.83249480421521,127.0902723434861,2
37.816184,127.097858,1
37.83141584929709,127.07580122108334,3
37.82967287755564,127.0857770383284,1
37.81625414451945,127.0580124141653,1
37.823518,127.1020697,2
37.7976184,127.1067056,1
37.831181508868724,127.08637793919173,1
37.81257929445342,127.1015144514576,1
37.814664,127.0852365,1
37.7966422,127.0835033,4
37.819450601175014,127.10190565043392,1
37.81104952314541,127.0702954037183,1
37.83186951,127.07564347,4
37.8239778,127.1017382,2
37.83321518864194,127.089743439063,1
37.7900687,127.06872863,1
37.8106381,127.0873154,1
37.79129098,127.07989425,1
37.82691806820019,127.0789349022092,1
37.82959661371029,127.09014205505679,2
37.82332137516532,127.0487270408271,1
37.8335408,127.0735665,1
37.8355258,127.0699534,1
37.84835470120424,127.06195217113871,1
37.81742906957998,127.0553584316025,1
37.82968401902459,127.09009895484422,1
37.79839505205248,127.10644346399516,24
37.82228746,127.0847818,70
37.79105159020698,127.0777561164286,1
37.83759123,127.08464248,40
37.8480896,127.06225533,28
37.82042185653419,127.09553168019823,1
37.82068253468125,127.0893142936257,2
37.82903614,127.0551732,16
37.83278606,127.07519904,9
37.8367069,127.0831732,3
37.8295975,127.0976482,4
37.8427407,127.0669007,2
37.8200973308078,127.0877796429682,2
37.81171334024176,127.0969376126425,1
37.8116108,127.0844847,1
37.8012504,126.9634069,1
37.83330495318491,127.096690931575,2
37.7953163,127.0811687,1
37.818593781962804,127.09343098936017,4
37.7951794,127.07908865,2
37.839156,127.0712235,4
37.81148440263772,127.0897414547666,1
37.85106178,127.07922592,3
37.8039656,127.104114,3
37.8277102,127.0779147,3
37.81226116,127.10200273,4
37.8228178,127.0485666,1
37.8158805,127.060073,7
37.8357533,127.0660777,1
37.81600535151217,127.0573608709859,5
37.83125173142012,127.0742236745847,2
37.83219075758122,127.09038678364038,3
37.80068277269514,127.0797988800013,3
37.8369268144315,127.0858617799594,1
37.81976336557398,127.0973310720421,2
37.8301968,127.0892322,1
37.81916075995915,127.0966390153719,3
37.79478928,127.00801182,1
37.81333649,127.08615679,4
37.81547342906963,127.0538924666966,1
37.84930971,127.06470403,2
37.81751046,127.09697526,3
37.81978788,127.09200343,3
37.81006716666776,127.0871610021246,3
37.7962461943149,127.0835317118948,1
37.8333973,127.0904423,1
37.79973298,126.99876253,2
37.8320681,127.0665593,1
37.802557468412196,127.07197672825902,1
37.82751633803901,127.0874657844222,1
37.8216205,127.1025056,4
37.7982941,127.0819746,1
37.78987422350028,127.0750060501206,1
37.81198925976665,127.0687872848371,2
37.82921053898028,127.09522063073325,4
37.82787800170114,127.0761751684307,3
37.8169589,127.0860105,2
37.826306055745185,127.10077487562125,1
37.81614963821691,127.0515733086823,4
37.816663,127.0469538,2
37.78360251060874,126.9915728786008,1
37.82142632,127.07789356,4
37.819693990760896,127.05358617015872,1
37.82036998368277,127.0875251507185,1
37.83235457639499,127.0682722045224,3
37.83451216429567,127.07156476458,2
37.79228636919488,127.0816695936413,1
37.77921850783812,127.0783235147896,1
37.809525474370666,127.0527048258894,2
37.81757728956447,127.05295507124288,1
37.85811296306992,127.05227661,2
37.84142826214461,127.0993063983415,1
37.82499069164329,127.042955211071,1
37.81841814280644,127.0941221290886,1
37.82552637661198,126.9820516657238,1
37.8050675,127.09897544,1
37.82450861081979,127.0984803248085,1
37.8318904202081,127.0863732688906,1
37.8185935,127.1001033,1
37.8176687,127.0522466,1
37.8037938,127.0922206,1
37.78834693,127.08269963,1
37.85792831355037,127.0682566865313,1
37.83341938975782,127.0977389522335,3
37.83139755,127.08680913,18
37.82892,127.0898421,5
37.835124,127.0694529,10
37.83312862196423,127.09654490570216,9
37.81991239705223,126.9813117884301,1
37.82227580445477,127.10303083550883,2
37.8332846577026,127.09693013960454,17
37.81893044490116,127.0584367225243,5
37.79387411,127.08531034,13
37.80359446,127.04442491,11
37.8338415,127.07564341,15
37.84225703,127.06672731,5
37.8184301,127.0874616,9
37.83450826,127.08483699,12
37.8234774,127.0804811,4
37.82500861,127.04295221,6
37.82189476391255,127.0737145861738,8
37.816823,127.0520797,5
37.8199592,127.043444,3
37.78531884,127.04578642,7
37.79910786895448,127.07826210712733,8
37.81346934662132,127.0471947488103,4
37.789576,127.0781484,2
37.8303388,127.0914617,2
37.79840125,127.07917188,3
37.7971298,127.082775,4
37.78859059,127.07885667,4
37.83046278073694,127.086073094195,5
37.84286808,127.0676161,8
37.82353555,126.98709624,2
37.823641956222296,127.0419310692206,7
37.79492829121094,127.10457085659993,5
37.8302417540773,127.06839849145761,10
37.81311781178103,127.0905729926964,2
37.846662,127.0648287,2
37.80774235,127.06176845,3
37.79565167,127.08442148,6
37.83496475332345,127.0700270072109,1
37.8190397,127.0926086,1
37.81984347,127.09408657,8
37.834118112083,127.0969169252476,2
37.84816159632113,127.0626756245562,3
37.83620251,127.08480917,17
37.82051295732816,127.0928480586157,1
37.8145830606237,127.052662630876,5
37.83682257410153,127.0847562777069,2
37.82881647241222,127.0903127863701,2
37.82645818494593,127.09970559398,2
37.8314032,127.0701968,2
37.8110082,127.0911272,3
37.82302222839475,127.09081672733544,2
37.81853186731371,127.05866964486019,1
37.82581513466624,127.0991422543413,2
37.81177104082526,127.0982688226433,2
37.83604291310595,127.0644443709029,1
37.857916099695416,127.06821768327369,1
37.82440780995274,127.0797722684761,1
37.82078689,127.04342451,2
37.8064914,127.058522,3
37.83109,127.0870264,1
37.8130493,127.0897053,1
37.78899258632241,127.0782097708376,1
37.79017833,126.98759716,1
37.824415602124105,127.04665712613138,1
37.81842754366357,127.1010064431539,1
37.8125584,127.0941894,1
37.8118491,127.0686455,1
37.8295035182844,127.1003799082333,1
37.791780168427834,127.078287506312,1
37.83628427547975,127.084900143201,1
37.84500663,127.06231097,1
37.832379000113946,127.08954966065512,1
37.816629,127.096997,1
37.8130934,127.0910929,1
37.8202134,127.0933719,3
37.786515166233116,126.99358575795384,2
37.82375954287834,127.1025816469361,1
37.8360842,127.071328,1
37.82860374579558,127.08582058703728,1
37.8291398851316,127.0909590812277,1
37.79718872288468,127.0836045662577,1
37.81896355793167,127.0918883669545,1
37.8359876,127.0845352,1
37.82536861,126.98412424,1
37.8110452,127.0866746,2
37.82066185602124,127.0906444904169,4
37.79745855771679,127.0816363335906,1
37.823614419419165,127.0564813883272,18
37.821850956804994,127.04037698342556,1
37.82078699,127.04920176,8
37.8050688,127.0874286,7
37.83593702508198,127.0660689984851,6
37.8258239,127.1010217,3
37.8029713,127.080911,4
37.82129089516808,127.0519112705291,8
37.83531346,127.0704494,6
37.81264902839595,127.0900048434218,5
37.81853216961233,127.0920841984905,13
37.821663989361326,127.07460348408206,6
37.813752436036786,127.04875233602968,4
37.78965062,126.98798602,1
37.81945,127.0971297,3
37.82131513,127.07250517,20
37.8325513,127.0678406,1
37.8297876732325,127.0883094880185,10
37.82498706797791,127.0906248009135,1
37.7909622,127.0779186,20
37.82173214,127.09414207,2
37.83746711689474,127.0858736295915,2
37.7948656,127.1043089,1
37.82989084222377,127.0978358339573,6
37.8216861,127.1009675,8
37.834011,127.0756637,4
37.83071821725306,127.0903266213167,1
37.818065226998,127.0534705295846,1
37.8192166,127.0884004,1
37.824374507833625,127.10211633980693,2
37.81286448749526,127.09791261594756,3
37.83279268590627,127.0896346345918,1
37.84646814936298,127.1012548632405,1
37.7993264,126.9984435,2
37.81720013338791,127.0879873079459,1
37.81256789484696,127.09051218331662,1
37.82034463856895,127.0965513136872,3
37.8005524,127.0766541,1
37.8154401,127.0916682,1
37.8324136,127.073628,1
37.81211324271581,127.097640656616,2
37.81529948310557,127.08567587011,8
37.77910933632091,126.9572618285396,2
37.832724889964794,127.09698709857679,5
37.7833931,126.9849397,2
37.8174867,127.0924272,1
37.79012451443592,127.06879617113623,2
37.81951017,127.0939477,4
37.82916673518361,127.0879924659539,1
37.82993955255657,127.0938260600435,1
37.82417543,127.04614638,6
37.79420561,126.98604163,2
37.81836265489387,127.0596753611911,1
37.8236857,127.1014625,2
37.8154212884228,127.09563794917358,1
37.81211387112143,127.0919206030272,2
37.82497822827737,127.04286679847024,3
37.8008617983005,127.0778948489271,1
37.82779275235619,127.0776737672408,3
37.81119841170836,127.0891775307604,1
37.83761983,127.08530363,1
37.8244346,127.1006204,3
37.8290737,127.0880998,1
37.82182613304131,127.0408695608872,1
37.82270361,127.05911746,1
37.83065229256164,127.0905039902519,1
37.80245364383426,127.07947091011698,1
37.86049105561629,127.08181719015914,4
37.8290575,127.0549793,1
37.81359104164648,127.0950927095712,3
37.8328711,127.0749438,3
37.7985479,127.1059868,2
37.8252747,127.0997346,1
37.79878161832248,127.07846142583679,1
37.829260886826724,127.08434357344481,3
37.81422283089874,127.1009578754732,2
37.802959457279194,127.10469375019238,1
37.7977183,127.079097,2
37.83763168210751,127.0682185372766,1
37.79792240759291,127.08134155423276,1
37.83326010440736,127.0969842067809,2
37.81681522,127.04853527,1
37.82502169697955,127.0990844255464,1
37.8042305,127.0909695,3
37.82135839802923,127.0731758239925,1
37.82639838,127.10086354,1
37.82247699101352,127.07240368745,1
37.8116249,127.1010776,1
37.83551426997959,127.0667945266365,1
37.793203753319986,127.10418975930766,2
37.81300359716757,127.08698951654252,2
37.8386187,127.0930567,1
37.81148711609133,127.0874322033172,1
37.7980449,127.1039202,3
37.8198972,127.0902569,1
37.8169138,127.0532071,1
37.8206072321679,127.097170870492,1
37.83081061702286,127.08906882061473,1
37.81584824345045,127.052349928533,1
37.81434688505217,127.0532544560833,1
37.81189522640654,127.0957607741553,1
37.82521543267065,127.0420431097208,1
37.836979095368676,127.09488516094997,1
37.81717719,127.09822516,13
37.82352005205913,127.0460582843738,5
37.8326778,127.0728506,14
37.82267615,127.07647699,18
37.8126150895251,127.09692823845252,5
37.81473308,127.10089165,6
37.8020462,127.1046693,1
37.826537683910004,127.09906048215362,3
37.8235531,127.0563015,8
37.8227049,127.0523643,1
37.7976509,127.1063683,4
37.8239308,127.081376,1
37.82514783,127.06214489,1
37.78151259,126.98262564,8
37.80799433879011,127.0763913148265,2
37.81250175184952,127.09574019913737,2
37.82562163240994,127.0995866991975,3
37.79820679,127.07700542,12
37.843384,127.0538076,4
37.8519206,127.0457137,6
37.811406,127.0498298,2
37.82856837093326,127.0907643968823,4
37.8201953,127.0980615,2
37.8194997,127.1006885,1
37.81617726,127.09589207,6
37.82973871432222,127.0912280908572,2
37.81357747316299,127.0996793553681,2
37.8166036,127.086095,5
37.82144402076637,127.04070077966264,8
37.82123590182353,127.050027961142,4
37.81528455116634,127.100021409646,1
37.8163446,127.0477118,10
37.8090282,127.0515789,1
37.830894209545846,127.06618264078134,4
37.83107354537295,127.0940163049988,3
37.822556314613976,127.05260017051877,4
37.81617274282439,127.0594887006749,10
37.8223003,127.0943989,1
37.81856396078279,127.0984643177285,2
37.8336605,127.0668909,4
37.83603651672396,127.0854519237743,2
37.8032726,127.0682252,5
37.81574252150577,127.1012379636106,1
37.8020085,127.104218,3
37.8185884,127.0979503,2
37.82014841,127.06214504,2
37.7860083380353,126.9955070921015,1
37.82685639337923,126.981718838486,3
37.8372834,127.083783,4
37.81584301,127.04300802,1
37.81474908726756,127.0907945014574,2
37.844648175143526,127.06542270496942,2
37.8320064,127.0898092,5
37.81139010213055,127.0922721519851,4
37.8237738,127.0740538,1
37.795445146543365,127.07952003008599,2
37.79540164,127.08128289,4
37.812133095663526,127.08481511731391,2
37.81692632,127.04853526,3
37.81939607026302,127.07001060525,5
37.8284005,127.0888999,1
37.80480297175853,127.0946097374785,1
37.8177001,127.0979413,2
37.81543760747127,127.1001787141298,1
37.83023310998319,127.0609790859248,1
37.8217901,127.0406402,3
37.81891855716571,127.05846845796339,1
37.81257091116826,127.0991284933429,1
37.8382359,127.0684311,1
37.8116277,127.0925452,2
37.82120446,127.09616968,2
37.81956492,127.0495351,1
37.8520981,127.0683571,1
37.81260666099671,127.0898923903571,2
37.8095685,127.0524954,1
37.81661609814845,127.0962689950403,1
37.8337305,127.0760499,1
37.80153202434442,127.0768182606762,1
37.8204556,127.0445741,2
37.8152452,126.9664922,1
37.83900065532246,127.0952910740594,2
37.7899342,127.0756173,1
37.8355806,127.0849097,2
37.81125620121107,127.0931729662069,1
37.83814636,127.06450541,1
37.84828879291685,127.0678142590326,1
37.81605619353967,127.09989180488,1
37.8311233,127.0973691,1
37.83888041594102,127.069123975593,2
37.8023576199415,127.08064875175,1
37.81437818996173,127.0427739074558,1
37.83603224247345,127.08878748155297,1
37.835485427656664,127.06967490035657,1
37.801205345459174,127.08107949168101,1
37.78940236,127.08242185,1
37.795539,127.0843677,23
37.8250257,127.0911938,16
37.81203661573859,127.0977397406478,6
37.79809574,127.07947742,19
37.78829128,127.07703348,32
37.833137,127.0718674,7
37.80898806573703,127.0514271303118,10
37.81246837771685,127.1014823022734,11
37.80767654830734,127.0600162496781,2
37.82863601683563,127.08993828098187,9
37.83078628,127.07411586,23
37.8140002,127.0477364,2
37.82170398,127.07311621,19
37.8125821988884,127.0845158262495,2
37.81192621547275,127.0986222021227,3
37.81534412,127.10080831,20
37.79738173076785,127.1052124219548,6
37.8347652,127.0857517,1
37.81798239,127.08400421,2
37.8116623,127.0970953,5
37.81591,127.083778,2
37.80491312132663,127.0921130477587,5
37.83492336854119,127.0663003346471,6
37.82891373020135,127.0963598867183,2
37.84667869424746,127.03745552110553,3
37.80886555315444,127.0733493141327,10
37.83347766164526,127.0699473523164,15
37.80066407617359,127.07683445164274,10
37.81658153367711,127.08483604323335,2
37.828915667575934,127.05515098298741,1
37.8150699,127.101172,3
37.8346245,127.0832401,1
37.8140471,127.1025076,1
37.82144921136292,127.0909153517249,1
37.8194449,127.0985095,1
37.8173985,127.04961848,4
37.81609324,127.05711784,13
37.78530596756888,127.0458463443706,1
37.83605126366887,127.0887732824355,13
